x,y,tick,distance_walked,walking_speed,cutting_speed,start_pos,prolific_id
40.0,57.50000000000398,288,17.50000000000398,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,58.75000000000426,289,18.750000000004263,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,60.00000000000455,290,20.000000000004547,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,61.25000000000483,291,21.25000000000483,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,62.500000000005116,292,22.500000000005116,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,63.7500000000054,293,23.7500000000054,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,65.00000000000568,294,25.000000000005684,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,66.25000000000597,295,26.25000000000597,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,67.50000000000625,296,27.500000000006253,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,68.75000000000654,297,28.750000000006537,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,70.00000000000682,298,30.00000000000682,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,71.2500000000071,299,31.250000000007105,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,72.50000000000739,300,32.50000000000739,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,73.75000000000767,301,33.750000000007674,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,75.00000000000796,302,35.00000000000796,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,76.25000000000824,303,36.25000000000824,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,77.50000000000853,304,37.50000000000853,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,78.75000000000881,305,38.75000000000881,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,80.0000000000091,306,40.000000000009095,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,81.25000000000938,307,41.25000000000938,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,82.50000000000966,308,42.50000000000966,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,83.75000000000995,309,43.75000000000995,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,85.00000000001023,310,45.00000000001023,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,86.25000000001052,311,46.250000000010516,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.0,87.5000000000108,312,47.5000000000108,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
40.66756619610814,88.47591077356992,313,48.68239014887667,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
41.54594276993464,89.36526705456868,314,49.932390148876316,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
42.42431934376114,90.25462333556743,315,51.18239014887596,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
43.30269591758764,91.14397961656618,316,52.432390148875605,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
44.18107249141414,92.03333589756494,317,53.68239014887525,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
45.05944906524064,92.9226921785637,318,54.932390148874894,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
45.93782563906714,93.81204845956245,319,56.18239014887454,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
46.81620221289364,94.7014047405612,320,57.432390148874184,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
47.69457878672014,95.59076102155996,321,58.68239014887383,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
48.57295536054664,96.48011730255871,322,59.93239014887347,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
49.451331934373144,97.36947358355746,323,61.18239014887312,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
50.329708508199644,98.25882986455622,324,62.43239014887276,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
51.208085082026145,99.14818614555497,325,63.68239014887241,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
52.086461655852645,100.03754242655373,326,64.93239014887206,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
52.964838229679145,100.92689870755248,327,66.1823901488717,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
53.843214803505646,101.81625498855124,328,67.43239014887135,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
54.72159137733219,102.70561126954999,329,68.68239014887102,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
55.5999679511589,103.59496755054874,330,69.93239014887082,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
56.490476251294574,103.14470323113545,331,70.93025937374313,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
57.384815622896234,102.27140082738151,332,72.18025937374283,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
58.279154994497894,101.39809842362757,333,73.43025937374253,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
59.173494366099554,100.52479601987363,334,74.68025937374223,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
60.067833737701214,99.6514936161197,335,75.93025937374193,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
60.962173109302874,98.77819121236575,336,77.18025937374163,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
61.856512480904534,97.90488880861182,337,78.43025937374134,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
62.750851852506194,97.03158640485788,338,79.68025937374104,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
63.645191224107855,96.15828400110394,339,80.93025937374074,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
64.53953059570908,95.28498159735,340,82.18025937374013,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
65.43386996731003,94.41167919359606,341,83.43025937373932,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
66.32820933891098,93.53837678984212,342,84.68025937373851,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
67.22254871051217,92.66507438608818,343,85.93025937373788,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
68.1168880821134,91.79177198233424,344,87.18025937373729,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
69.01122745371462,90.9184695785803,345,88.43025937373667,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
69.90556682531586,90.04516717482636,346,89.68025937373608,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
70.79990619691708,89.17186477107242,347,90.93025937373547,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.69424556851831,88.29856236731848,348,92.18025937373487,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.81504436182138,87.093848653939,349,93.39101429512402,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.83036034899288,85.84394248924696,350,94.64101429512331,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.84567633616439,84.5940363245549,351,95.8910142951226,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.86099232333589,83.34413015986286,352,97.14101429512189,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.8763083105074,82.09422399517081,353,98.39101429512118,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.8916242976789,80.84431783047876,354,99.64101429512047,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9069402848504,79.59441166578671,355,100.89101429511976,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.92225627202191,78.34450550109466,356,102.14101429511905,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.93757225919342,77.09459933640261,357,103.39101429511834,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.95288824636492,75.84469317171056,358,104.64101429511763,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.96820423353643,74.59478700701851,359,105.89101429511692,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9835202207085,73.34488084232646,360,107.14101429511622,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9976256808422,72.09496717189785,361,108.39100755411,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99781008003274,70.84496718549877,362,109.6410075541103,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99799447922305,69.5949671990997,363,110.8910075541106,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99817887841337,68.34496721270062,364,112.1410075541109,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99836327760369,67.09496722630155,365,113.3910075541112,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.998547676794,65.84496723990247,366,114.6410075541115,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99873207598432,64.5949672535034,367,115.8910075541118,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99891647517464,63.34496726710432,368,117.1410075541121,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99910087436496,62.09496728070525,369,118.39100755411239,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99928527355527,60.84496729430617,370,119.64100755411269,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99946967274559,59.5949673079071,371,120.89100755411299,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99965407193591,58.34496732150802,372,122.14100755411329,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99983847112622,57.09496733510895,373,123.39100755411359,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9999718601257,55.84496734490213,374,124.64100755143745,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.999974080063,54.59496734490398,375,125.89100755143758,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9999763000003,53.344967344905825,376,127.14100755143771,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9999785199378,52.09496734490767,377,128.39100755143784,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99998073987581,50.84496734490952,378,129.64100755143795,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99998295981382,49.59496734491137,379,130.89100755143807,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99998517975183,48.344967344913215,380,132.14100755143818,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99998739968984,47.09496734491506,381,133.3910075514383,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99998961962785,45.84496734491691,382,134.6410075514384,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999183956587,44.59496734491876,383,135.89100755143852,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999405950388,43.344967344920605,384,137.14100755143863,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999627944189,42.09496734492245,385,138.39100755143875,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9999984993799,40.8449673449243,386,139.64100755143886,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999966657563,39.594967344925124,387,140.89100755143858,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999969330057,38.34496734492484,388,142.14100755143886,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9999997200255,37.094967344924555,389,143.39100755143915,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999974675043,35.84496734492427,390,144.64100755143943,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999977347537,34.59496734492399,391,145.8910075514397,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9999998002003,33.3449673449237,392,147.14100755144,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999982692543,32.09496734492342,393,148.39100755144028,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999985365108,30.844967344923464,394,149.64100755144023,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999988037672,29.594967344923536,395,150.89100755144017,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999990710236,28.344967344923607,396,152.1410075514401,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999993382801,27.094967344923678,397,153.39100755144005,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.99999996055365,25.84496734492375,398,154.64100755144,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.9999999872793,24.59496734492382,399,155.89100755143994,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,400,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,401,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,402,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,403,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,404,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,405,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,406,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,407,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,408,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,409,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,410,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,411,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,412,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,413,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,414,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,415,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,416,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,417,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,418,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,419,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,420,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,421,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,422,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,423,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,424,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,425,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,426,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,427,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,428,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,429,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,430,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,431,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,432,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,433,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,434,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,435,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,436,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,437,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,438,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,439,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,440,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,441,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,442,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,443,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,444,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,445,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,446,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,24.0,447,156.48597489636376,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,25.24999999999993,448,157.7359748963637,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,26.499999999999858,449,158.98597489636364,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,27.749999999999787,450,160.2359748963636,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,28.999999999999716,451,161.48597489636353,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,30.249999999999645,452,162.73597489636347,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,31.499999999999574,453,163.98597489636342,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,32.749999999999716,454,165.23597489636356,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,34.0,455,166.48597489636384,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,35.250000000000284,456,167.73597489636413,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,36.50000000000057,457,168.9859748963644,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,37.75000000000085,458,170.2359748963647,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,39.00000000000114,459,171.48597489636498,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,40.25000000000142,460,172.73597489636526,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,41.500000000001705,461,173.98597489636555,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,42.75000000000199,462,175.23597489636583,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,44.000000000002274,463,176.48597489636612,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,45.25000000000256,464,177.7359748963664,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,46.50000000000284,465,178.98597489636668,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,47.750000000003126,466,180.23597489636697,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,49.00000000000341,467,181.48597489636725,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,50.250000000003695,468,182.73597489636754,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,51.50000000000398,469,183.98597489636782,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,52.75000000000426,470,185.2359748963681,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,54.00000000000455,471,186.4859748963684,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,55.25000000000483,472,187.73597489636867,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,56.500000000005116,473,188.98597489636896,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,57.7500000000054,474,190.23597489636924,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,59.000000000005684,475,191.48597489636953,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,60.25000000000597,476,192.7359748963698,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,61.50000000000625,477,193.9859748963701,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,62.75000000000654,478,195.23597489637038,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,64.00000000000682,479,196.48597489637066,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,65.2500000000071,480,197.73597489637095,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,66.50000000000739,481,198.98597489637123,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,67.75000000000767,482,200.23597489637152,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,69.00000000000796,483,201.4859748963718,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,70.25000000000824,484,202.73597489637208,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,71.50000000000853,485,203.98597489637237,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,72.75000000000881,486,205.23597489637265,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,74.0000000000091,487,206.48597489637294,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,75.25000000000938,488,207.73597489637322,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,76.50000000000966,489,208.9859748963735,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,77.75000000000995,490,210.2359748963738,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,79.00000000001023,491,211.48597489637407,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,80.25000000001052,492,212.73597489637436,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,81.5000000000108,493,213.98597489637464,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,82.75000000001108,494,215.23597489637493,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,84.00000000001137,495,216.4859748963752,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,85.25000000001165,496,217.7359748963755,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,86.50000000001194,497,218.98597489637578,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
72.0,87.75000000001222,498,220.23597489637606,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
71.15675848912588,88.65378202977104,499,221.4720486008841,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
70.27838191529867,89.54313831076979,500,222.72204860088425,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
69.40000534147146,90.43249459176855,501,223.9720486008844,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
68.52162876764424,91.3218508727673,502,225.22204860088453,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
67.64325219381703,92.21120715376605,503,226.47204860088468,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
66.76487561998982,93.10056343476481,504,227.72204860088482,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
65.88649904616261,93.98991971576356,505,228.97204860088496,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
65.0081224723354,94.87927599676232,506,230.2220486008851,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
64.12974589850832,95.76863227776107,507,231.47204860088516,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
63.25136932468189,96.65798855875983,508,232.72204860088476,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
62.37299275085539,97.54734483975858,509,233.97204860088442,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
61.49461617702889,98.43670112075733,510,235.22204860088408,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
60.61623960320239,99.32605740175609,511,236.47204860088374,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
59.73786302937589,100.21541368275541,512,237.7220486008838,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
58.85948645554939,101.10476996375509,513,238.9720486008841,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
57.98110988172289,101.99412624475478,514,240.22204860088442,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
57.102733307896386,102.88348252575446,515,241.47204860088473,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
56.224356734069886,103.77283880675415,516,242.72204860088505,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
55.33065587437923,102.97004275039035,517,243.92337400839338,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
54.43631650277757,102.09674034663637,518,245.17337400839313,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
53.54197713117591,101.22343794288145,519,246.42337400839352,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
52.64763775957425,100.35013553912651,520,247.67337400839392,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
51.75329838797259,99.47683313537159,521,248.92337400839432,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
50.85895901637093,98.60353073161667,522,250.17337400839472,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
49.96461964476927,97.73022832786174,523,251.42337400839511,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
49.07028027316761,96.85692592410682,524,252.6733740083955,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
48.17594090156595,95.9836235203519,525,253.9233740083959,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
47.28160152996429,95.11032111659698,526,255.1733740083963,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
46.38726215836263,94.23701871284204,527,256.4233740083967,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
45.49292278676097,93.36371630908712,528,257.6733740083971,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
44.59858341515931,92.4904139053322,529,258.9233740083975,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
43.70424404355765,91.61711150157727,530,260.1733740083979,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
42.80990467195599,90.74380909782235,531,261.4233740083983,1.0,1.0,"(2, 2)",67325d10b9e0c58d803cd7ba
